Customer_ID,Age,Employment_Type,Monthly_Income,Loan_Amount,Credit_Score,Existing_Loans,Missed_Payments,City,Application_Date,Loan_Default
142082,50,0,10000,37755.67,739,1,0,1,440,0
142083,25,2,19517.9,96764.53,611,2,1,5,1020,1
142084,53,3,81502.23,383487.99,828,0,0,1,1463,0
142085,39,2,44193.23,657848.22,648,0,3,2,1037,1
142086,39,2,42029.23,202219.36,681,2,0,4,612,0
142087,37,2,36046.16,222937.76,755,0,0,2,1189,0
142088,44,2,43116.9,280355.81,687,0,4,3,1408,0
142089,48,2,46075.24,169801.32,805,1,2,2,563,0
142090,62,2,55179.19,433582.76,701,1,0,1,1053,0
142091,57,0,13704.87,68475.93,672,1,1,3,1164,0
142092,42,2,112591.57,741443.55,591,1,2,5,1111,0
142093,59,2,12668.31,99326.89,827,0,2,3,908,1
142094,36,1,35732.26,519680.27,604,2,2,4,1199,1
142095,55,2,28593.44,239375.86,688,1,0,5,1072,0
142096,47,0,76694.86,1103497.12,539,2,2,0,1439,1
142097,32,0,23734.46,134028.74,809,1,2,2,316,0
142098,66,3,58821.51,275179.79,818,2,3,1,43,0
142099,48,2,87236.79,891471.87,714,0,0,3,548,1
142100,21,1,42726.18,400420.38,759,0,0,3,759,0
142101,59,2,11377.15,87148.66,585,3,0,2,377,0
142102,38,2,32599.06,463464.88,664,2,0,5,459,0
142103,43,1,76867.51,651451.18,617,2,4,2,526,0
142104,42,2,65562.59,260867.01,776,0,1,4,463,0
142105,24,2,33196.36,340068.05,763,3,3,5,1165,0
142106,68,2,79690.81,1161153.49,784,1,1,2,500,1
142107,31,2,34443.72,497328.82,708,1,0,0,1046,1
142108,38,2,80977.6,318496.01,744,1,0,3,367,0
142109,68,1,112618.41,856733.04,534,2,2,4,662,1
142110,27,2,85867.51,581155.28,544,1,0,1,1280,1
142111,41,0,60336.33,459256.03,690,1,0,2,624,1
142112,55,2,67985.16,679239.62,532,0,1,3,525,0
142113,57,3,68683.16,257995.27,657,2,1,2,837,0
142114,50,2,32372.3,163040.69,593,1,2,2,826,1
142115,37,2,30061.44,184031.61,632,2,2,3,214,0
142116,53,2,55938.37,788183.85,686,3,1,0,1468,1
142117,36,0,32455.84,261769.15,726,0,1,5,1358,1
142118,35,0,74781.65,311030.74,691,0,4,5,919,1
142119,33,0,85606.42,540393.21,659,4,1,3,443,0
142120,59,2,96091.98,1359539.82,805,1,0,5,435,1
142121,23,2,74542.75,709495.24,584,4,0,1,1498,0
142122,44,2,79759.74,480152.91,625,2,4,0,1371,1
142123,43,0,57558.85,197461.12,643,3,1,3,435,0
142124,65,2,81917.56,1121992.98,630,0,1,3,226,1
142125,68,2,47814.14,148421.05,711,0,0,5,1494,0
142126,21,2,51034.51,564496.08,688,1,0,5,1102,1
142127,52,0,111148.87,842763.08,556,4,0,3,977,0
142128,53,1,117519.08,1364042.4,591,0,3,2,1005,0
142129,68,2,33022.69,256477.95,663,1,0,2,704,1
142130,50,0,49048.3,532977.03,686,0,3,0,1141,0
142131,22,3,73377.47,651681.85,811,1,1,2,907,0
142132,38,2,37584.16,285414.31,760,3,3,5,252,1
142133,50,2,14923.71,181890.76,725,1,0,4,1206,1
142134,38,0,102636.42,1205959.31,813,2,2,3,385,1
142135,25,3,68246.18,394122.81,573,0,1,5,13,0
142136,25,1,51874.96,670456.82,820,2,0,1,625,0
142137,28,0,55542.04,630422.92,813,1,0,2,165,0
142138,29,2,63948.08,805326.09,576,1,1,3,438,1
142139,52,3,67240.03,556966.86,725,1,0,2,1364,1
142140,34,2,74612.16,661557.16,712,2,1,3,1079,0
142141,33,0,43076.49,250458.05,704,4,3,0,152,1
142142,38,1,63422.79,703088.71,586,1,1,4,142,1
142143,24,2,32312,216023.5,553,2,0,0,205,1
142144,42,1,93822.1,295733.72,551,0,1,2,762,0
142145,40,1,88137.86,1223545.76,814,0,2,1,567,1
142146,35,2,50624.56,457832.46,747,0,1,2,529,0
142147,27,3,54573.98,640848.36,493,2,1,4,387,0
142148,33,2,100716.31,892845.5,614,2,0,1,231,0
142149,54,2,77254.02,645841.98,731,3,0,4,686,1
142150,61,2,40193.02,290976.31,500,2,0,2,625,0
142151,50,1,46660.28,525090.45,697,0,1,5,593,0
142152,25,1,69798.2,876213.27,728,1,3,1,646,1
142153,21,2,60486.08,456204.71,666,4,1,0,508,1
142154,51,2,48098.3,244259.66,673,0,0,5,1480,0
142155,40,3,45298.68,571479.63,639,0,0,2,1343,1
142156,39,3,40621.08,481924.74,593,3,0,4,110,0
142157,49,2,53634.56,722693.62,390,2,3,3,1410,1
142158,65,2,66145.18,696461.97,723,1,0,2,86,0
142159,58,1,40519.34,349161.99,607,1,1,0,712,1
142160,30,2,47374.79,676844.83,666,1,0,1,70,1
142161,49,1,30372.71,133861.45,637,1,1,2,1185,1
142162,51,2,23623.69,149706.59,803,3,1,1,206,0
142163,31,2,36880.45,306088.91,730,1,1,3,992,1
142164,43,3,46102.67,623908.64,760,3,0,2,1247,1
142165,50,0,38722.39,417099.06,698,2,1,4,448,1
142166,45,2,31175.32,93905.47,727,1,2,2,353,0
142167,36,1,40259.71,209757.33,651,0,1,5,184,1
142168,43,1,67411.02,281787.76,608,2,3,4,1006,0
142169,53,0,30961.05,151792.5,661,6,0,3,691,0
142170,57,2,28104.18,200057.12,683,2,0,5,1317,1
142171,48,0,39101.19,347828.96,723,0,1,5,1305,1
142172,47,2,138215.37,871031.79,669,1,2,5,3,1
142173,26,3,10000,128996.69,683,1,0,5,1422,0
142174,58,2,47594.31,232626.74,709,5,2,2,870,1
142175,57,2,53322.41,606249.47,554,1,1,5,644,0
142176,26,3,21817.01,195346.7,703,0,0,2,1497,1
142177,45,2,54722.02,269406.46,662,1,2,2,1183,1
142178,33,1,66250.09,327270.72,528,0,0,5,1171,1
142179,53,2,86468.73,539822.97,720,0,1,3,1135,1
142180,53,0,34589.43,515360.76,563,1,0,4,255,0
142181,45,2,60653.24,212308.42,850,2,0,2,618,0
142182,34,0,30963.94,440697.5,596,2,0,3,1052,1
142183,60,2,26797.32,248170.63,752,5,1,5,331,0
142184,61,2,81127.59,636451.79,605,3,1,3,855,1
142185,62,2,45073.23,634166.53,754,0,1,1,378,0
142186,58,0,50605.46,503244.66,582,1,0,0,962,1
142187,29,2,43987.8,317251.95,761,1,3,3,486,1
142188,38,1,68210.76,465362.05,561,1,1,0,1025,0
142189,35,2,84244.06,775531.55,699,3,1,3,280,1
142190,24,2,32069.52,410082.39,493,1,2,5,1072,1
142191,54,1,110119.69,1026811.91,683,0,1,2,1249,1
142192,58,0,46143.89,275280.42,606,2,0,4,401,0
142193,37,2,85305.95,917680.19,796,1,7,1,1036,1
142194,27,0,68890.89,881748.34,761,2,0,5,1067,1
142195,52,2,57859.96,840435.74,722,2,0,3,547,0
142196,43,3,43515.08,606250.45,644,2,1,5,1232,0
142197,40,0,85544.07,1088134.94,619,1,3,3,241,0
142198,67,2,37286.84,386012.97,850,1,3,1,1024,1
142199,22,2,32733.85,479564.92,619,3,1,3,1428,0
142200,41,2,21143.89,236725.46,800,3,0,3,726,0
142201,32,1,58165.38,682123.07,776,1,0,2,830,0
142202,62,2,32222.86,215156.8,649,1,0,2,301,0
142203,69,0,59373.78,567842.83,667,0,2,0,327,0
142204,47,1,93478.74,1364917.13,662,1,2,2,322,0
142205,68,0,13852.34,171846.45,798,1,2,3,443,1
142206,30,2,79968.08,1091818.16,771,3,1,1,987,0
142207,28,0,90810.48,1064103.9,783,0,3,2,744,0
142208,41,1,111098.97,1028352.02,652,2,3,1,1222,0
142209,42,3,35225,406222.06,597,0,0,4,546,0
142210,33,2,33696.46,119011.83,746,2,2,0,575,0
142211,68,0,72233.23,902962.66,613,1,2,1,1281,1
142212,60,1,39484.85,577370.39,669,2,0,3,652,0
142213,32,0,39633.73,274157.36,602,4,0,0,922,1
142214,37,2,72978.11,489172.34,671,2,1,1,1328,1
142215,68,1,72420.08,504008.82,623,2,2,3,1183,0
142216,29,3,44870.11,294518.04,826,1,0,3,1118,1
142217,69,0,42115.72,438144.92,773,3,0,4,612,0
142218,60,0,107950.17,524366.13,757,1,2,1,1273,0
142219,32,2,82078.48,995975.34,850,0,2,4,7,0
142220,29,2,106630.95,1303781.89,547,1,0,1,725,1
142221,50,0,13955.18,198021.08,570,3,2,4,1162,0
142222,26,0,77846.71,992205.43,622,5,1,1,989,1
142223,45,0,85274.55,990906.9,716,2,2,5,1248,1
142224,48,3,54595.64,291994.03,640,1,2,1,173,1
142225,30,1,75252.86,784983.82,562,3,3,1,852,1
142226,61,2,63909.53,516957.99,590,1,0,0,1017,0
142227,48,2,92476.59,809346.02,604,1,2,5,233,1
142228,49,2,67037.22,715692.89,537,4,0,1,854,1
142229,56,2,75837.13,1007725.4,804,1,0,4,904,1
142230,31,2,63468.74,740364.03,651,2,0,0,1412,0
142231,41,2,53272.8,548925.89,731,1,2,4,458,1
142232,58,0,26818.31,106642.45,745,2,1,1,751,0
142233,46,2,89524.37,339288.53,831,2,3,2,1489,0
142234,38,3,44255.74,609805.25,796,2,0,0,64,0
142235,24,3,81700.56,969630.62,686,0,1,5,966,1
142236,64,2,68403.27,683253.15,819,4,5,2,702,0
142237,61,2,57574.61,858166.02,601,6,3,0,1164,0
142238,35,0,96511.8,658411.84,643,1,1,0,1073,0
142239,43,2,32174.21,385706.13,548,2,1,3,1171,1
142240,61,2,58962.27,413360.29,624,1,0,3,1301,0
142241,26,2,98670.93,832134.35,561,1,2,5,461,0
142242,63,2,90886.23,554016.02,818,3,0,0,98,0
142243,27,2,67562.68,865063.73,840,3,1,0,788,1
142244,66,2,59740.94,356255.06,785,0,2,0,770,1
142245,68,1,10000,93845.7,591,2,0,5,1201,0
142246,35,1,37683.1,401371.29,447,1,1,1,151,1
142247,29,1,117662.11,736275.83,716,3,2,3,41,1
142248,50,1,67977.29,309211.2,726,2,3,5,33,1
142249,64,2,45584.06,650243.51,694,0,2,0,1308,1
142250,63,2,85466.63,1129662.77,667,3,0,5,302,1
142251,48,0,89997.5,990436.3,707,0,0,3,108,1
142252,50,2,98342.16,1001218.43,508,3,2,2,33,1
142253,28,0,94406.74,1406783.62,587,0,1,5,324,1
142254,55,0,61514.43,560393.85,636,0,3,3,537,0
142255,55,1,34816.93,401712.54,701,0,2,1,200,1
142256,46,2,29688.81,143942.24,689,1,2,4,215,1
142257,50,0,42871.29,325852.42,604,6,0,4,936,1
142258,55,0,41785.94,231892.23,734,0,1,3,23,0
142259,58,2,37021.8,412221.15,560,3,0,5,1104,0
142260,31,0,57862.01,728291.58,622,2,0,1,1364,1
142261,40,2,88405,1254684.06,564,4,0,2,933,0
142262,66,2,24449.46,291115.55,607,1,1,1,340,1
142263,51,2,70358.06,478587.25,663,3,0,5,216,1
142264,54,0,48809.88,219307.46,654,1,0,2,1003,0
142265,32,0,30167.88,328489,850,2,1,2,1320,0
142266,68,1,52689.68,627852.55,661,2,1,2,823,1
142267,48,2,60841.38,696355.54,646,3,2,2,888,1
142268,23,2,50328.52,402652.23,695,4,1,0,574,0
142269,68,0,43134.64,500773.54,551,1,2,3,1063,1
142270,62,2,113197.86,473807.45,833,1,0,3,1402,0
142271,25,2,62438.78,783721.2,546,5,2,2,482,1
142272,33,0,60538.42,866245.13,676,2,2,1,1142,1
142273,32,0,24409.78,311687.62,656,1,1,1,1137,0
142274,21,3,69695.84,846901.39,682,0,2,5,1181,1
142275,63,3,39025.1,415380.26,540,1,2,5,1136,1
142276,39,0,84066.15,1011666.42,612,1,3,2,167,0
142277,49,2,60002.39,896840.05,651,1,0,5,784,1
142278,67,2,25146.07,110617.68,515,3,0,1,1156,1
142279,68,2,87646.27,923398.13,850,2,0,4,435,1
142280,59,2,28492.98,309596.91,696,0,1,2,787,1
142281,62,2,59031.82,356901.53,639,3,0,3,1233,1
142282,45,1,113215.48,738634.68,674,2,1,0,1243,0
142283,36,2,31900.8,238365.81,689,3,0,3,1422,0
142284,37,0,56154.39,401925.44,705,4,0,3,133,1
142285,48,3,57778.13,673698.77,644,0,2,1,836,0
142286,59,2,67552.47,313637.95,744,0,4,4,742,1
142287,63,2,10000,94166.87,636,0,1,4,1054,1
142288,69,2,48870.39,600037.52,706,0,2,0,50,1
142289,25,2,21504.34,252078.07,722,1,0,2,54,0
142290,21,2,92581.16,504183.76,850,2,2,4,1140,0
142291,23,3,24761.74,192322.25,737,1,0,0,814,1
142292,68,2,64523.09,769041.02,684,2,1,0,99,0
142293,44,2,68154.47,609386.9,512,2,2,0,696,1
142294,49,2,48476.59,482965.36,814,0,0,3,1280,0
142295,35,2,67448.17,711132.9,508,2,0,2,135,1
142296,24,2,28162.54,97306.27,792,1,2,4,549,0
142297,64,2,25501.05,273572.93,784,0,2,3,869,0
142298,21,2,39583.15,486394.16,738,3,1,4,159,1
142299,69,3,92446.26,404482.22,418,0,0,0,886,0
142300,35,0,79176.37,791982.41,814,4,1,1,1404,0
142301,44,0,48079.29,290553.32,558,1,1,0,234,1
142302,51,3,64832.08,695544.5,646,2,1,5,660,1
142303,40,0,97259.12,1350595.32,694,0,2,1,1371,1
142304,30,2,58900.8,295834.89,707,2,3,2,1270,1
142305,31,2,66166.29,213253.54,694,2,2,1,1012,0
142306,38,2,52930.71,385883.75,469,0,0,0,1176,1
142307,54,2,70103.05,338058.14,730,0,1,4,1052,0
142308,48,2,60347.66,490298.03,689,3,0,3,1229,0
142309,58,0,50390.72,587710.12,735,2,3,5,14,1
142310,36,2,88451.98,842157.41,572,1,0,4,247,0
142311,44,1,44768.92,152862.82,643,3,0,1,282,0
142312,59,0,56195.08,675978.65,811,0,0,3,254,1
142313,32,2,79414.11,565514.26,647,0,0,0,1108,0
142314,62,2,71658.71,881459.31,629,0,2,0,109,0
142315,27,2,74243.73,626476.95,583,2,1,4,28,1
142316,56,2,10000,54427.93,603,3,4,1,1289,1
142317,37,1,67241.1,917440.4,565,2,3,0,804,0
142318,69,1,59654.48,352796.73,766,1,1,5,1258,1
142319,24,0,51031.84,355678.67,525,3,2,5,696,0
142320,57,2,79251.69,842975.38,608,1,1,3,579,0
142321,53,2,38722.22,470308.54,704,0,0,5,1477,1
142322,39,2,41501.44,251228.37,648,0,2,4,1192,0
142323,46,0,44015.32,263506.16,746,1,2,3,767,1
142324,31,2,53486.16,387610.2,817,1,1,3,963,1
142325,51,2,94251.05,764774.8,649,0,0,0,1420,1
142326,21,2,67089.11,921314.26,750,1,0,0,761,0
142327,60,2,44203.09,278959.48,708,2,3,1,962,1
142328,56,1,65117.68,801519.56,679,0,3,0,805,1
142329,49,2,80724.7,300912.75,804,2,0,4,564,0
142330,45,2,35413.42,120368.19,673,0,0,3,593,0
142331,67,1,85631.3,1213253.55,808,4,2,0,1175,0
142332,69,0,57630.91,641058.13,689,1,0,5,599,0
142333,38,2,47057.14,457099.55,695,0,1,0,8,1
142334,23,0,47525.79,325433.98,622,0,1,3,1157,1
142335,38,2,17016.93,228531.62,732,2,0,0,1197,1
142336,27,2,16806.38,178902.77,706,5,1,2,1167,1
142337,48,1,45237.8,202235.96,799,2,2,3,878,0
142338,37,2,10000,69411.05,741,2,1,5,1350,1
142339,45,2,39859.47,470400.34,813,2,0,4,5,1
142340,38,0,70944.93,961753.12,628,3,3,4,1440,0
142341,60,2,61318.19,451325.87,654,4,1,2,637,0
142342,63,2,72329.41,498517.81,625,1,2,4,84,1
142343,23,0,72778.11,580778.67,614,1,0,5,541,1
142344,45,0,117823.33,1149356.51,705,2,1,5,545,0
142345,27,2,42163.09,222928.37,646,0,1,1,342,0
142346,67,2,32197.87,379138.03,816,2,1,3,1180,0
142347,30,0,73532.03,1095077.07,695,1,1,2,1462,0
142348,64,2,41993.79,407980.12,752,1,1,1,1325,1
142349,64,2,56037.45,293654.88,559,1,0,3,953,1
142350,39,2,30303.12,116932.66,611,2,2,4,554,0
142351,35,0,64364.33,527955.79,678,0,0,1,984,1
142352,41,0,46055.36,392397.8,684,1,2,3,883,1
142353,41,3,53986.74,264181.13,690,0,1,3,902,1
142354,57,0,59427.82,514699.74,602,2,1,3,67,1
142355,48,1,78819.6,357683.31,504,0,0,3,252,0
142356,65,0,52702.57,382228.19,744,2,0,0,1354,1
142357,52,0,10000,106934.15,574,3,0,4,928,0
142358,61,2,24875.51,204733.03,554,0,0,1,416,1
142359,47,2,78693.31,1148267.33,691,1,2,4,562,0
142360,43,2,111152.11,523618.9,624,0,1,3,827,0
142361,30,2,92015.14,485980.74,703,2,2,5,1402,0
142362,60,0,121303.41,606698.07,632,3,2,1,186,0
142363,61,1,45908,378736.07,731,1,1,0,10,1
142364,26,0,79584.09,335221.5,738,0,1,4,2,0
142365,44,2,10000,102404.2,711,3,3,5,1157,1
142366,38,2,79968.42,457782.95,552,2,1,3,1312,1
142367,30,2,53697.72,508409.69,790,0,1,0,935,1
142368,35,3,79866.69,778272.1,797,1,1,3,615,1
142369,65,2,96509.09,1033259.05,700,1,0,3,512,1
142370,63,2,62943.14,455513.38,803,3,1,0,1410,0
142371,54,2,92461.48,1344942.07,516,1,1,5,1384,0
142372,28,3,97860.77,650869.48,741,1,1,3,134,1
142373,55,2,56315.09,352357.42,719,1,1,4,180,1
142374,47,2,17295.07,103825.17,693,2,1,3,1000,0
142375,45,2,84508.96,1136798.47,695,2,3,0,882,1
142376,23,2,121074.44,960549.26,672,0,0,4,1337,0
142377,41,1,58333.48,626926.04,773,0,2,2,905,0
142378,59,2,51904.86,472568.66,510,3,1,1,207,1
142379,52,1,77468.77,687709.44,639,3,1,5,703,1
142380,41,0,53380,474075.74,690,1,1,2,462,1
142381,29,3,34363.07,228347.78,739,0,3,3,1411,1
142382,21,1,69421.55,1000900.95,633,2,0,4,616,0
142383,24,0,63152.02,920794.99,731,1,4,3,496,0
142384,24,0,37192.76,466516.21,685,2,0,5,980,1
142385,69,0,77323.14,584905.54,660,2,2,0,1026,1
142386,46,3,48455.49,431977.04,633,2,1,1,636,0
142387,54,2,67057.23,871994.98,789,0,1,2,1153,0
142388,47,3,33220.26,471419.05,766,1,0,3,949,0
142389,35,2,37615.21,202454.08,717,3,1,5,176,1
142390,65,0,53011.29,494634.84,574,0,2,4,537,0
142391,52,2,13021.19,168694.72,713,2,1,3,972,1
142392,61,2,36376.07,110018.61,615,3,2,4,1137,1
142393,27,0,51046.97,673291.35,805,1,0,2,1092,1
142394,64,0,59459.07,600017.37,634,0,1,5,880,1
142395,64,2,51636.65,156682.91,753,1,2,2,1221,0
142396,34,2,13226.08,60102,599,0,0,2,769,0
142397,43,1,52852.12,193637.65,573,5,2,2,1325,1
142398,67,2,50452.69,438078.31,633,0,3,5,971,1
142399,21,2,22112.97,286938.57,725,2,1,4,777,1
142400,52,0,47029.52,147885.72,615,0,0,0,1469,0
142401,61,2,10000,117664.18,709,1,0,2,1208,0
142402,46,2,68109.4,820450.48,723,0,1,1,247,0
142403,68,3,84851.49,357007.14,850,1,2,2,799,0
142404,29,1,41623.64,577602.7,655,3,2,3,528,1
142405,36,2,16063.43,199788.95,778,2,0,3,1412,1
142406,51,2,79414.3,1076198.16,686,1,0,3,1058,0
142407,22,2,66975.93,758163.52,795,1,2,1,107,1
142408,52,2,112820.26,989000.97,642,2,3,4,1381,0
142409,30,1,67638.29,441976.9,685,3,2,5,766,0
142410,45,1,47745.38,238328.37,726,2,0,4,977,0
142411,38,2,46490.21,223478.79,490,2,2,5,126,1
142412,65,1,70249.43,241763.37,733,3,3,5,1116,0
142413,54,3,53325.91,550007.67,692,1,0,4,17,1
142414,49,1,79689.66,716119.69,623,1,1,2,533,0
142415,65,0,80336.73,1177777.73,683,1,0,4,1075,1
142416,44,2,43022.5,145595.02,799,1,2,4,1474,0
142417,23,2,68479.86,886946.68,618,2,0,1,1478,1
142418,35,2,97149.55,769992.69,850,1,1,1,236,0
142419,23,2,41978.46,261135.93,546,2,1,1,1022,0
142420,51,1,82109.75,1229419.67,712,1,2,5,555,0
142421,30,2,24579.78,198850.1,746,1,1,0,306,1
142422,58,2,70285.83,990799.25,754,1,0,2,559,1
142423,42,1,88638.99,903767.83,689,4,1,3,944,1
142424,34,2,100297.14,1261153.47,706,0,1,1,1328,0
142425,29,2,71489.56,804450.22,700,0,2,2,640,1
142426,38,2,96405.72,923276.64,715,2,1,1,202,1
142427,28,1,55671.67,631174.7,787,2,0,1,72,1
142428,58,1,71737.09,273813.05,648,1,0,4,397,0
142429,35,1,97920.12,912104.31,646,2,0,0,782,1
142430,66,2,52736.32,634528.21,738,0,2,5,931,1
142431,35,2,10000,34031.38,691,3,1,0,908,0
142432,26,0,44333.43,627706.95,800,2,0,4,783,0
142433,32,2,47031.35,467472.86,626,4,1,2,0,0
142434,62,0,52912.83,468875.04,676,1,1,4,1097,0
142435,39,0,81116.02,796187.02,702,1,0,0,1350,0
142436,60,3,58553.35,290942.17,702,3,1,5,1007,1
142437,25,2,53917.7,774655.19,762,3,1,3,288,1
142438,47,0,55861.62,477660.87,656,1,0,0,941,0
142439,30,2,96556.03,347023.94,761,4,0,5,288,0
142440,63,2,36436.92,435128.25,656,0,1,3,739,1
142441,66,1,105663.03,1215209.61,557,0,2,1,319,0
142442,34,0,29425.72,173430.1,662,2,1,0,152,1
142443,54,0,53640.75,521684.42,793,1,0,5,1221,1
142444,69,2,44373.08,475588.97,750,4,1,2,1362,0
142445,35,0,49655.21,453728.57,781,0,0,0,991,0
142446,49,0,52507.03,448548.28,711,1,0,2,1313,1
142447,46,2,50996.7,199110.69,536,1,0,1,1276,0
142448,47,2,64322.2,362791.05,651,0,0,3,1331,0
142449,23,2,46625.64,420719.77,781,3,1,4,535,1
142450,23,0,112909.43,723053,754,0,1,3,389,0
142451,55,3,95948.02,439550.57,765,1,0,1,193,1
142452,55,1,61054.14,821595.4,617,0,1,4,515,1
142453,26,0,123763.72,734171.73,676,0,1,0,1341,0
142454,34,2,14953.18,144818.04,623,1,1,3,1345,1
142455,46,0,55590.15,330646.75,682,3,3,3,352,1
142456,23,3,44369.39,142796.94,602,0,0,3,652,0
142457,53,2,61403.56,732461.78,777,4,0,5,650,0
142458,62,2,25884.59,318821.56,641,0,0,0,1125,1
142459,33,2,74636.08,1017098.26,586,3,1,2,1268,0
142460,49,0,41667.04,600294.18,726,2,2,1,380,1
142461,29,2,58988.95,689929.87,543,2,1,5,972,1
142462,52,2,66649.14,636383.43,762,1,1,0,71,0
142463,42,2,94014.95,436682.94,698,1,1,3,181,0
142464,42,3,67108.12,560203.81,472,0,2,4,1046,0
142465,54,2,15339.45,105218.12,644,2,0,0,456,1
142466,30,0,78734.3,1012605.1,654,1,2,3,309,0
142467,45,2,85494.11,819633.42,850,4,1,2,1165,0
142468,32,3,60675.39,569016.02,689,2,2,2,719,1
142469,23,0,10000,72677.18,527,0,0,1,204,0
142470,39,3,38864.11,181175.02,747,3,0,1,467,0
142471,53,0,13561.36,73979.66,603,0,2,5,890,1
142472,67,0,44152.95,317060.33,850,0,2,5,242,0
142473,46,2,52662.95,242985.38,670,1,0,2,881,0
142474,33,3,79582.97,968791.7,625,2,0,0,233,1
142475,27,1,79788.36,362217.51,659,3,1,4,1369,1
142476,54,2,50390.49,314333.92,781,0,1,1,1389,0
142477,42,2,19061.15,132432.94,762,1,2,0,91,1
142478,40,0,60430.69,848554.3,736,4,0,4,1357,0
142479,63,0,34344.95,201294.2,796,3,1,2,80,1
142480,43,2,28586.98,311805.94,597,3,0,3,958,0
142481,68,3,48296.93,610634.84,661,2,3,5,1051,0
142482,34,0,55481.77,375717.48,619,4,2,0,1386,1
142483,50,3,67759.36,682875.69,565,0,2,3,1311,0
142484,43,0,58554.15,645122.77,686,0,2,0,56,0
142485,67,1,70825.36,866645.47,850,2,1,1,88,1
142486,39,2,50812.35,359092.68,779,0,2,5,1377,1
142487,59,3,45193.24,551878.25,581,2,1,0,1000,1
142488,61,2,40071.4,550875.34,652,2,1,3,743,1
142489,56,0,39458.14,235681.92,641,0,3,0,457,1
142490,26,2,76044.05,413870.98,731,2,0,3,341,0
142491,43,0,92382.9,595343.82,535,3,3,4,1067,1
142492,30,1,53837.29,583719.79,641,1,0,1,1109,1
142493,55,1,65085.99,431344.81,595,1,0,2,1235,1
142494,41,2,64573.69,937777.61,593,3,0,2,943,0
142495,52,2,81494.28,465024.98,611,3,3,2,1329,1
142496,50,2,53721.52,641013.69,537,0,2,4,724,1
142497,53,2,68117.34,582577.93,649,2,3,1,1082,1
142498,26,1,30454.44,133207.04,632,2,2,5,1209,1
142499,25,3,62990.75,533751.26,722,1,1,4,504,1
142500,35,3,56513.27,260332.42,805,1,0,1,50,0
142501,63,2,56977.75,312980.74,797,2,3,5,804,1
142502,45,3,22918.49,267511.16,607,3,1,1,69,1
142503,33,2,34620.37,327785.39,796,2,1,5,1135,1
142504,26,1,104801.91,589962.67,678,1,2,5,348,1
142505,57,2,57741.73,366148.77,735,0,0,3,444,1
142506,22,3,82804.02,660216.54,742,4,1,4,996,0
142507,37,2,53102.32,600371.92,500,1,0,3,1091,0
142508,44,0,111733.29,940034.39,698,0,1,0,117,1
142509,32,2,104741.35,547350.02,617,1,2,0,1120,1
142510,64,1,99925.19,455208.38,769,0,1,5,1137,0
142511,34,0,19378.42,102848.11,719,0,0,1,619,0
142512,27,2,45640.32,672510.78,782,0,1,1,329,0
142513,46,2,38922.87,251495.55,641,1,3,4,116,0
142514,52,1,69610.38,443994.78,615,2,2,0,211,0
142515,49,2,69628.14,233632.98,686,0,0,4,372,0
142516,66,2,115757.96,483831.84,668,3,1,2,491,0
142517,59,1,62917.18,591567.28,724,0,1,4,859,1
142518,29,0,79902.73,347471.76,733,1,0,2,1139,0
142519,34,0,40645.99,579151.66,610,1,0,5,68,1
142520,37,0,60096.19,236447.14,528,1,0,1,675,0
142521,69,1,44206.89,402359.22,721,3,1,4,339,0
142522,45,3,28402.29,332076.03,743,4,0,2,1289,1
142523,50,1,56930.15,344120.07,624,2,1,4,211,1
142524,65,3,51811.25,330176.37,689,2,0,0,1471,1
142525,49,2,13368.78,123447.16,769,2,1,3,762,1
142526,49,2,57366.95,354567.82,610,0,3,1,52,1
142527,38,2,68557.83,998634.73,707,0,2,3,733,1
142528,51,0,74552.31,716494.69,600,1,0,0,58,1
142529,39,2,10000,39078.01,593,1,1,5,1014,1
142530,37,3,100812.71,634275.42,768,0,1,2,1237,0
142531,26,2,40070.69,597429.23,776,2,0,2,1319,0
142532,32,2,14028.74,45357.04,627,1,1,1,348,0
142533,58,2,110538.31,1237960.04,660,1,1,4,28,0
142534,23,2,59679.73,771619.85,850,2,1,4,672,0
142535,67,0,37139.7,187636.53,738,0,2,2,233,0
142536,55,2,72308.79,435526.85,675,2,1,0,232,0
142537,67,0,56360.74,201633.19,761,5,1,0,1316,1
142538,53,2,52491.8,488881.2,559,2,0,1,1132,1
142539,49,2,75525.27,889140.22,593,1,0,0,617,0
142540,23,2,10000,129563.1,588,2,2,0,1095,1
142541,25,0,42503.51,156332.86,773,0,1,3,426,0
142542,34,0,69442.26,769747.55,545,0,1,0,1211,1
142543,56,2,28807.99,219602.98,607,1,1,1,475,1
